,Unnamed: 0,Unnamed: 0.1,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
352,352,352,US National,2 wk ahead,Bin,percent,2.1,2.2,9.998700168978037e-07
353,353,353,US National,2 wk ahead,Bin,percent,2.2,2.3,9.998700168978037e-07
354,354,354,US National,2 wk ahead,Bin,percent,2.3,2.4,9.998700168978037e-07
355,355,355,US National,2 wk ahead,Bin,percent,2.4,2.5,9.998700168978037e-07
356,356,356,US National,2 wk ahead,Bin,percent,2.5,2.6,9.998700168978037e-07
357,357,357,US National,2 wk ahead,Bin,percent,2.6,2.7,9.998700168978037e-07
358,358,358,US National,2 wk ahead,Bin,percent,2.7,2.8,9.998700168978037e-07
359,359,359,US National,2 wk ahead,Bin,percent,2.8,2.9,9.998700168978037e-07
360,360,360,US National,2 wk ahead,Bin,percent,2.9,3.0,9.998700168978037e-07
361,361,361,US National,2 wk ahead,Bin,percent,3.0,3.1,9.998700168978037e-07
362,362,362,US National,2 wk ahead,Bin,percent,3.1,3.2,9.998700168978037e-07
363,363,363,US National,2 wk ahead,Bin,percent,3.2,3.3,9.998700168978037e-07
364,364,364,US National,2 wk ahead,Bin,percent,3.3,3.4,9.998700168978037e-07
365,365,365,US National,2 wk ahead,Bin,percent,3.4,3.5,9.998700168978037e-07
366,366,366,US National,2 wk ahead,Bin,percent,3.5,3.6,9.998700168978037e-07
367,367,367,US National,2 wk ahead,Bin,percent,3.6,3.7,9.998700168978037e-07
368,368,368,US National,2 wk ahead,Bin,percent,3.7,3.8,9.998700168978037e-07
369,369,369,US National,2 wk ahead,Bin,percent,3.8,3.9,9.998700168978037e-07
370,370,370,US National,2 wk ahead,Bin,percent,3.9,4.0,9.998700168978037e-07
371,371,371,US National,2 wk ahead,Bin,percent,4.0,4.1,9.998700168978037e-07
372,372,372,US National,2 wk ahead,Bin,percent,4.1,4.2,9.998700168978037e-07
373,373,373,US National,2 wk ahead,Bin,percent,4.2,4.3,9.998700168978037e-07
374,374,374,US National,2 wk ahead,Bin,percent,4.3,4.4,9.998700168978037e-07
375,375,375,US National,2 wk ahead,Bin,percent,4.4,4.5,9.998700168978037e-07
376,376,376,US National,2 wk ahead,Bin,percent,4.5,4.6,9.998700168978037e-07
377,377,377,US National,2 wk ahead,Bin,percent,4.6,4.7,9.998700168978037e-07
378,378,378,US National,2 wk ahead,Bin,percent,4.7,4.8,9.998700168978037e-07
379,379,379,US National,2 wk ahead,Bin,percent,4.8,4.9,9.998700168978037e-07
380,380,380,US National,2 wk ahead,Bin,percent,4.9,5.0,9.998700168978037e-07
381,381,381,US National,2 wk ahead,Bin,percent,5.0,5.1,9.998700168978037e-07
382,382,382,US National,2 wk ahead,Bin,percent,5.1,5.2,9.998700168978037e-07
383,383,383,US National,2 wk ahead,Bin,percent,5.2,5.3,9.998700168978037e-07
384,384,384,US National,2 wk ahead,Bin,percent,5.3,5.4,9.998700168978037e-07
385,385,385,US National,2 wk ahead,Bin,percent,5.4,5.5,9.998700168978037e-07
386,386,386,US National,2 wk ahead,Bin,percent,5.5,5.6,9.998700168978037e-07
387,387,387,US National,2 wk ahead,Bin,percent,5.6,5.7,9.998700168978037e-07
388,388,388,US National,2 wk ahead,Bin,percent,5.7,5.8,9.998700168978037e-07
389,389,389,US National,2 wk ahead,Bin,percent,5.8,5.9,9.998700168978037e-07
390,390,390,US National,2 wk ahead,Bin,percent,5.9,6.0,9.998700168978037e-07
391,391,391,US National,2 wk ahead,Bin,percent,6.0,6.1,9.998700168978037e-07
392,392,392,US National,2 wk ahead,Bin,percent,6.1,6.2,9.998700168978037e-07
393,393,393,US National,2 wk ahead,Bin,percent,6.2,6.3,9.998700168978037e-07
394,394,394,US National,2 wk ahead,Bin,percent,6.3,6.4,9.998700168978037e-07
395,395,395,US National,2 wk ahead,Bin,percent,6.4,6.5,9.998700168978037e-07
396,396,396,US National,2 wk ahead,Bin,percent,6.5,6.6,9.998700168978037e-07
397,397,397,US National,2 wk ahead,Bin,percent,6.6,6.7,9.998700168978037e-07
398,398,398,US National,2 wk ahead,Bin,percent,6.7,6.8,9.998700168978037e-07
399,399,399,US National,2 wk ahead,Bin,percent,6.8,6.9,9.998700168978037e-07
400,400,400,US National,2 wk ahead,Bin,percent,6.9,7.0,9.998700168978037e-07
401,401,401,US National,2 wk ahead,Bin,percent,7.0,7.1,9.998700168978037e-07
402,402,402,US National,2 wk ahead,Bin,percent,7.1,7.2,9.998700168978037e-07
403,403,403,US National,2 wk ahead,Bin,percent,7.2,7.3,9.998700168978037e-07
404,404,404,US National,2 wk ahead,Bin,percent,7.3,7.4,9.998700168978037e-07
405,405,405,US National,2 wk ahead,Bin,percent,7.4,7.5,9.998700168978037e-07
406,406,406,US National,2 wk ahead,Bin,percent,7.5,7.6,9.998700168978037e-07
407,407,407,US National,2 wk ahead,Bin,percent,7.6,7.7,9.998700168978037e-07
408,408,408,US National,2 wk ahead,Bin,percent,7.7,7.8,9.998700168978037e-07
409,409,409,US National,2 wk ahead,Bin,percent,7.8,7.9,9.998700168978037e-07
410,410,410,US National,2 wk ahead,Bin,percent,7.9,8.0,9.998700168978037e-07
411,411,411,US National,2 wk ahead,Bin,percent,8.0,8.1,9.998700168978037e-07
412,412,412,US National,2 wk ahead,Bin,percent,8.1,8.2,9.998700168978037e-07
413,413,413,US National,2 wk ahead,Bin,percent,8.2,8.3,9.998700168978037e-07
414,414,414,US National,2 wk ahead,Bin,percent,8.3,8.4,9.998700168978037e-07
415,415,415,US National,2 wk ahead,Bin,percent,8.4,8.5,9.998700168978037e-07
416,416,416,US National,2 wk ahead,Bin,percent,8.5,8.6,9.998700168978037e-07
417,417,417,US National,2 wk ahead,Bin,percent,8.6,8.7,9.998700168978037e-07
418,418,418,US National,2 wk ahead,Bin,percent,8.7,8.8,9.998700168978037e-07
419,419,419,US National,2 wk ahead,Bin,percent,8.8,8.9,9.998700168978037e-07
420,420,420,US National,2 wk ahead,Bin,percent,8.9,9.0,9.998700168978037e-07
421,421,421,US National,2 wk ahead,Bin,percent,9.0,9.1,9.998700168978037e-07
422,422,422,US National,2 wk ahead,Bin,percent,9.1,9.2,9.998700168978037e-07
423,423,423,US National,2 wk ahead,Bin,percent,9.2,9.3,9.998700168978037e-07
424,424,424,US National,2 wk ahead,Bin,percent,9.3,9.4,9.998700168978037e-07
425,425,425,US National,2 wk ahead,Bin,percent,9.4,9.5,9.998700168978037e-07
426,426,426,US National,2 wk ahead,Bin,percent,9.5,9.6,9.998700168978037e-07
427,427,427,US National,2 wk ahead,Bin,percent,9.6,9.7,9.998700168978037e-07
428,428,428,US National,2 wk ahead,Bin,percent,9.7,9.8,9.998700168978037e-07
429,429,429,US National,2 wk ahead,Bin,percent,9.8,9.9,9.998700168978037e-07
430,430,430,US National,2 wk ahead,Bin,percent,9.9,10.0,9.998700168978037e-07
431,431,431,US National,2 wk ahead,Bin,percent,10.0,10.1,9.998700168978037e-07
432,432,432,US National,2 wk ahead,Bin,percent,10.1,10.2,9.998700168978037e-07
433,433,433,US National,2 wk ahead,Bin,percent,10.2,10.3,9.998700168978037e-07
434,434,434,US National,2 wk ahead,Bin,percent,10.3,10.4,9.998700168978037e-07
435,435,435,US National,2 wk ahead,Bin,percent,10.4,10.5,9.998700168978037e-07
436,436,436,US National,2 wk ahead,Bin,percent,10.5,10.6,9.998700168978037e-07
437,437,437,US National,2 wk ahead,Bin,percent,10.6,10.7,9.998700168978037e-07
438,438,438,US National,2 wk ahead,Bin,percent,10.7,10.8,9.998700168978037e-07
439,439,439,US National,2 wk ahead,Bin,percent,10.8,10.9,9.998700168978037e-07
440,440,440,US National,2 wk ahead,Bin,percent,10.9,11.0,9.998700168978037e-07
441,441,441,US National,2 wk ahead,Bin,percent,11.0,11.1,9.998700168978037e-07
442,442,442,US National,2 wk ahead,Bin,percent,11.1,11.2,9.998700168978037e-07
443,443,443,US National,2 wk ahead,Bin,percent,11.2,11.3,9.998700168978037e-07
444,444,444,US National,2 wk ahead,Bin,percent,11.3,11.4,9.998700168978037e-07
445,445,445,US National,2 wk ahead,Bin,percent,11.4,11.5,9.998700168978037e-07
446,446,446,US National,2 wk ahead,Bin,percent,11.5,11.6,9.998700168978037e-07
447,447,447,US National,2 wk ahead,Bin,percent,11.6,11.7,9.998700168978037e-07
448,448,448,US National,2 wk ahead,Bin,percent,11.7,11.8,9.998700168978037e-07
449,449,449,US National,2 wk ahead,Bin,percent,11.8,11.9,9.998700168978037e-07
450,450,450,US National,2 wk ahead,Bin,percent,11.9,12.0,9.998700168978037e-07
451,451,451,US National,2 wk ahead,Bin,percent,12.0,12.1,9.998700168978037e-07
452,452,452,US National,2 wk ahead,Bin,percent,12.1,12.2,9.998700168978037e-07
453,453,453,US National,2 wk ahead,Bin,percent,12.2,12.3,9.998700168978037e-07
454,454,454,US National,2 wk ahead,Bin,percent,12.3,12.4,9.998700168978037e-07
455,455,455,US National,2 wk ahead,Bin,percent,12.4,12.5,9.998700168978037e-07
456,456,456,US National,2 wk ahead,Bin,percent,12.5,12.6,9.998700168978037e-07
457,457,457,US National,2 wk ahead,Bin,percent,12.6,12.7,9.998700168978037e-07
458,458,458,US National,2 wk ahead,Bin,percent,12.7,12.8,9.998700168978037e-07
459,459,459,US National,2 wk ahead,Bin,percent,12.8,12.9,9.998700168978037e-07
460,460,460,US National,2 wk ahead,Bin,percent,12.9,13.0,9.998700168978037e-07
461,461,461,US National,2 wk ahead,Bin,percent,13.0,100,9.998700168978037e-07
462,462,462,US National,3 wk ahead,Point,percent,,,7.002119957108087
463,463,463,US National,3 wk ahead,Bin,percent,0.0,0.1,9.998700168978037e-07
464,464,464,US National,3 wk ahead,Bin,percent,0.1,0.2,9.998700168978037e-07
465,465,465,US National,3 wk ahead,Bin,percent,0.2,0.3,9.998700168978037e-07
466,466,466,US National,3 wk ahead,Bin,percent,0.3,0.4,9.998700168978037e-07
467,467,467,US National,3 wk ahead,Bin,percent,0.4,0.5,9.998700168978037e-07
468,468,468,US National,3 wk ahead,Bin,percent,0.5,0.6,9.998700168978037e-07
469,469,469,US National,3 wk ahead,Bin,percent,0.6,0.7,9.998700168978037e-07
470,470,470,US National,3 wk ahead,Bin,percent,0.7,0.8,9.998700168978037e-07
471,471,471,US National,3 wk ahead,Bin,percent,0.8,0.9,9.998700168978037e-07
472,472,472,US National,3 wk ahead,Bin,percent,0.9,1.0,9.998700168978037e-07
473,473,473,US National,3 wk ahead,Bin,percent,1.0,1.1,9.998700168978037e-07
474,474,474,US National,3 wk ahead,Bin,percent,1.1,1.2,9.998700168978037e-07
475,475,475,US National,3 wk ahead,Bin,percent,1.2,1.3,9.998700168978037e-07
476,476,476,US National,3 wk ahead,Bin,percent,1.3,1.4,9.998700168978037e-07
477,477,477,US National,3 wk ahead,Bin,percent,1.4,1.5,9.998700168978037e-07
478,478,478,US National,3 wk ahead,Bin,percent,1.5,1.6,9.998700168978037e-07
479,479,479,US National,3 wk ahead,Bin,percent,1.6,1.7,9.998700168978037e-07
480,480,480,US National,3 wk ahead,Bin,percent,1.7,1.8,9.998700168978037e-07
481,481,481,US National,3 wk ahead,Bin,percent,1.8,1.9,9.998700168978037e-07
482,482,482,US National,3 wk ahead,Bin,percent,1.9,2.0,9.998700168978037e-07
483,483,483,US National,3 wk ahead,Bin,percent,2.0,2.1,9.998700168978037e-07
484,484,484,US National,3 wk ahead,Bin,percent,2.1,2.2,9.998700168978037e-07
485,485,485,US National,3 wk ahead,Bin,percent,2.2,2.3,9.998700168978037e-07
486,486,486,US National,3 wk ahead,Bin,percent,2.3,2.4,9.998700168978037e-07
487,487,487,US National,3 wk ahead,Bin,percent,2.4,2.5,0.0010008688870446845
488,488,488,US National,3 wk ahead,Bin,percent,2.5,2.6,0.0010008688870446845
489,489,489,US National,3 wk ahead,Bin,percent,2.6,2.7,0.0030006069211002584
490,490,490,US National,3 wk ahead,Bin,percent,2.7,2.8,0.0030006069211002584
491,491,491,US National,3 wk ahead,Bin,percent,2.8,2.9,0.007999952006239189
492,492,492,US National,3 wk ahead,Bin,percent,2.9,3.0,0.007999952006239189
493,493,493,US National,3 wk ahead,Bin,percent,3.0,3.1,0.010999559057322549
494,494,494,US National,3 wk ahead,Bin,percent,3.1,3.2,0.016998773159489267
495,495,495,US National,3 wk ahead,Bin,percent,3.2,3.3,0.033996546448961634
496,496,496,US National,3 wk ahead,Bin,percent,3.3,3.4,0.024997725295711558
497,497,497,US National,3 wk ahead,Bin,percent,3.4,3.5,0.03999576055112836
498,498,498,US National,3 wk ahead,Bin,percent,3.5,3.6,0.036996153500045
499,499,499,US National,3 wk ahead,Bin,percent,3.6,3.7,0.04699484367032287
500,500,500,US National,3 wk ahead,Bin,percent,3.7,3.8,0.06999183106196198
501,501,501,US National,3 wk ahead,Bin,percent,3.8,3.9,0.05499379580654516
502,502,502,US National,3 wk ahead,Bin,percent,3.9,4.0,0.06499248597682303
503,503,503,US National,3 wk ahead,Bin,percent,4.0,4.1,0.05799340285762852
504,504,504,US National,3 wk ahead,Bin,percent,4.1,4.2,0.06199287892573966
505,505,505,US National,3 wk ahead,Bin,percent,4.2,4.3,0.0749911761471009
506,506,506,US National,3 wk ahead,Bin,percent,4.3,4.4,0.04699484367032287
507,507,507,US National,3 wk ahead,Bin,percent,4.4,4.5,0.0519941887554618
508,508,508,US National,3 wk ahead,Bin,percent,4.5,4.6,0.04099562956815615
509,509,509,US National,3 wk ahead,Bin,percent,4.6,4.7,0.04099562956815615
510,510,510,US National,3 wk ahead,Bin,percent,4.7,4.8,0.02599759431273935
511,511,511,US National,3 wk ahead,Bin,percent,4.8,4.9,0.02699746332976714
512,512,512,US National,3 wk ahead,Bin,percent,4.9,5.0,0.02399785627868377
513,513,513,US National,3 wk ahead,Bin,percent,5.0,5.1,0.019998380210572632
514,514,514,US National,3 wk ahead,Bin,percent,5.1,5.2,0.019998380210572632
515,515,515,US National,3 wk ahead,Bin,percent,5.2,5.3,0.018998511193544843
516,516,516,US National,3 wk ahead,Bin,percent,5.3,5.4,0.015998904142461485
517,517,517,US National,3 wk ahead,Bin,percent,5.4,5.5,0.01399916610840591
518,518,518,US National,3 wk ahead,Bin,percent,5.5,5.6,0.007999952006239189
519,519,519,US National,3 wk ahead,Bin,percent,5.6,5.7,0.006000213972183618
520,520,520,US National,3 wk ahead,Bin,percent,5.7,5.8,0.0020007379040724712
521,521,521,US National,3 wk ahead,Bin,percent,5.8,5.9,0.0030006069211002584
522,522,522,US National,3 wk ahead,Bin,percent,5.9,6.0,0.0030006069211002584
523,523,523,US National,3 wk ahead,Bin,percent,6.0,6.1,0.0020007379040724712
524,524,524,US National,3 wk ahead,Bin,percent,6.1,6.2,0.0020007379040724712
525,525,525,US National,3 wk ahead,Bin,percent,6.2,6.3,0.0030006069211002584
526,526,526,US National,3 wk ahead,Bin,percent,6.3,6.4,0.0010008688870446845
527,527,527,US National,3 wk ahead,Bin,percent,6.4,6.5,9.998700168978037e-07
528,528,528,US National,3 wk ahead,Bin,percent,6.5,6.6,9.998700168978037e-07
529,529,529,US National,3 wk ahead,Bin,percent,6.6,6.7,9.998700168978037e-07
530,530,530,US National,3 wk ahead,Bin,percent,6.7,6.8,9.998700168978037e-07
531,531,531,US National,3 wk ahead,Bin,percent,6.8,6.9,0.0010008688870446845
532,532,532,US National,3 wk ahead,Bin,percent,6.9,7.0,0.0010008688870446845
533,533,533,US National,3 wk ahead,Bin,percent,7.0,7.1,0.0010008688870446845
534,534,534,US National,3 wk ahead,Bin,percent,7.1,7.2,9.998700168978037e-07
535,535,535,US National,3 wk ahead,Bin,percent,7.2,7.3,9.998700168978037e-07
536,536,536,US National,3 wk ahead,Bin,percent,7.3,7.4,9.998700168978037e-07
537,537,537,US National,3 wk ahead,Bin,percent,7.4,7.5,9.998700168978037e-07
538,538,538,US National,3 wk ahead,Bin,percent,7.5,7.6,9.998700168978037e-07
539,539,539,US National,3 wk ahead,Bin,percent,7.6,7.7,9.998700168978037e-07
540,540,540,US National,3 wk ahead,Bin,percent,7.7,7.8,9.998700168978037e-07
541,541,541,US National,3 wk ahead,Bin,percent,7.8,7.9,9.998700168978037e-07
542,542,542,US National,3 wk ahead,Bin,percent,7.9,8.0,9.998700168978037e-07
543,543,543,US National,3 wk ahead,Bin,percent,8.0,8.1,9.998700168978037e-07
544,544,544,US National,3 wk ahead,Bin,percent,8.1,8.2,9.998700168978037e-07
545,545,545,US National,3 wk ahead,Bin,percent,8.2,8.3,9.998700168978037e-07
546,546,546,US National,3 wk ahead,Bin,percent,8.3,8.4,9.998700168978037e-07
547,547,547,US National,3 wk ahead,Bin,percent,8.4,8.5,9.998700168978037e-07
548,548,548,US National,3 wk ahead,Bin,percent,8.5,8.6,9.998700168978037e-07
549,549,549,US National,3 wk ahead,Bin,percent,8.6,8.7,9.998700168978037e-07
550,550,550,US National,3 wk ahead,Bin,percent,8.7,8.8,9.998700168978037e-07
551,551,551,US National,3 wk ahead,Bin,percent,8.8,8.9,9.998700168978037e-07
552,552,552,US National,3 wk ahead,Bin,percent,8.9,9.0,9.998700168978037e-07
553,553,553,US National,3 wk ahead,Bin,percent,9.0,9.1,9.998700168978037e-07
554,554,554,US National,3 wk ahead,Bin,percent,9.1,9.2,9.998700168978037e-07
555,555,555,US National,3 wk ahead,Bin,percent,9.2,9.3,9.998700168978037e-07
556,556,556,US National,3 wk ahead,Bin,percent,9.3,9.4,9.998700168978037e-07
557,557,557,US National,3 wk ahead,Bin,percent,9.4,9.5,9.998700168978037e-07
558,558,558,US National,3 wk ahead,Bin,percent,9.5,9.6,9.998700168978037e-07
559,559,559,US National,3 wk ahead,Bin,percent,9.6,9.7,9.998700168978037e-07
560,560,560,US National,3 wk ahead,Bin,percent,9.7,9.8,9.998700168978037e-07
561,561,561,US National,3 wk ahead,Bin,percent,9.8,9.9,9.998700168978037e-07
562,562,562,US National,3 wk ahead,Bin,percent,9.9,10.0,9.998700168978037e-07
563,563,563,US National,3 wk ahead,Bin,percent,10.0,10.1,9.998700168978037e-07
564,564,564,US National,3 wk ahead,Bin,percent,10.1,10.2,9.998700168978037e-07
565,565,565,US National,3 wk ahead,Bin,percent,10.2,10.3,9.998700168978037e-07
566,566,566,US National,3 wk ahead,Bin,percent,10.3,10.4,9.998700168978037e-07
567,567,567,US National,3 wk ahead,Bin,percent,10.4,10.5,9.998700168978037e-07
568,568,568,US National,3 wk ahead,Bin,percent,10.5,10.6,9.998700168978037e-07
569,569,569,US National,3 wk ahead,Bin,percent,10.6,10.7,9.998700168978037e-07
570,570,570,US National,3 wk ahead,Bin,percent,10.7,10.8,9.998700168978037e-07
571,571,571,US National,3 wk ahead,Bin,percent,10.8,10.9,9.998700168978037e-07
572,572,572,US National,3 wk ahead,Bin,percent,10.9,11.0,9.998700168978037e-07
573,573,573,US National,3 wk ahead,Bin,percent,11.0,11.1,9.998700168978037e-07
574,574,574,US National,3 wk ahead,Bin,percent,11.1,11.2,9.998700168978037e-07
575,575,575,US National,3 wk ahead,Bin,percent,11.2,11.3,9.998700168978037e-07
576,576,576,US National,3 wk ahead,Bin,percent,11.3,11.4,9.998700168978037e-07
577,577,577,US National,3 wk ahead,Bin,percent,11.4,11.5,9.998700168978037e-07
578,578,578,US National,3 wk ahead,Bin,percent,11.5,11.6,9.998700168978037e-07
579,579,579,US National,3 wk ahead,Bin,percent,11.6,11.7,9.998700168978037e-07
580,580,580,US National,3 wk ahead,Bin,percent,11.7,11.8,9.998700168978037e-07
581,581,581,US National,3 wk ahead,Bin,percent,11.8,11.9,9.998700168978037e-07
582,582,582,US National,3 wk ahead,Bin,percent,11.9,12.0,9.998700168978037e-07
583,583,583,US National,3 wk ahead,Bin,percent,12.0,12.1,9.998700168978037e-07
584,584,584,US National,3 wk ahead,Bin,percent,12.1,12.2,9.998700168978037e-07
