,Unnamed: 0,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
376,376,US National,2 wk ahead,Bin,percent,4.5,4.6,1.098557876580209e-05
377,377,US National,2 wk ahead,Bin,percent,4.6,4.7,1.098557876580209e-05
378,378,US National,2 wk ahead,Bin,percent,4.7,4.8,1.098557876580209e-05
379,379,US National,2 wk ahead,Bin,percent,4.8,4.9,1.098557876580209e-05
380,380,US National,2 wk ahead,Bin,percent,4.9,5.0,1.098557876580209e-05
381,381,US National,2 wk ahead,Bin,percent,5.0,5.1,1.098557876580209e-05
382,382,US National,2 wk ahead,Bin,percent,5.1,5.2,1.098557876580209e-05
383,383,US National,2 wk ahead,Bin,percent,5.2,5.3,1.098557876580209e-05
384,384,US National,2 wk ahead,Bin,percent,5.3,5.4,1.098557876580209e-05
385,385,US National,2 wk ahead,Bin,percent,5.4,5.5,1.098557876580209e-05
386,386,US National,2 wk ahead,Bin,percent,5.5,5.6,1.098557876580209e-05
387,387,US National,2 wk ahead,Bin,percent,5.6,5.7,1.098557876580209e-05
388,388,US National,2 wk ahead,Bin,percent,5.7,5.8,1.098557876580209e-05
389,389,US National,2 wk ahead,Bin,percent,5.8,5.9,1.098557876580209e-05
390,390,US National,2 wk ahead,Bin,percent,5.9,6.0,1.098557876580209e-05
391,391,US National,2 wk ahead,Bin,percent,6.0,6.1,1.098557876580209e-05
392,392,US National,2 wk ahead,Bin,percent,6.1,6.2,1.098557876580209e-05
393,393,US National,2 wk ahead,Bin,percent,6.2,6.3,1.098557876580209e-05
394,394,US National,2 wk ahead,Bin,percent,6.3,6.4,1.098557876580209e-05
395,395,US National,2 wk ahead,Bin,percent,6.4,6.5,1.098557876580209e-05
396,396,US National,2 wk ahead,Bin,percent,6.5,6.6,1.098557876580209e-05
397,397,US National,2 wk ahead,Bin,percent,6.6,6.7,1.098557876580209e-05
398,398,US National,2 wk ahead,Bin,percent,6.7,6.8,1.098557876580209e-05
399,399,US National,2 wk ahead,Bin,percent,6.8,6.9,1.098557876580209e-05
400,400,US National,2 wk ahead,Bin,percent,6.9,7.0,1.098557876580209e-05
401,401,US National,2 wk ahead,Bin,percent,7.0,7.1,1.098557876580209e-05
402,402,US National,2 wk ahead,Bin,percent,7.1,7.2,1.098557876580209e-05
403,403,US National,2 wk ahead,Bin,percent,7.2,7.3,1.098557876580209e-05
404,404,US National,2 wk ahead,Bin,percent,7.3,7.4,1.098557876580209e-05
405,405,US National,2 wk ahead,Bin,percent,7.4,7.5,1.098557876580209e-05
406,406,US National,2 wk ahead,Bin,percent,7.5,7.6,1.098557876580209e-05
407,407,US National,2 wk ahead,Bin,percent,7.6,7.7,1.098557876580209e-05
408,408,US National,2 wk ahead,Bin,percent,7.7,7.8,1.098557876580209e-05
409,409,US National,2 wk ahead,Bin,percent,7.8,7.9,1.098557876580209e-05
410,410,US National,2 wk ahead,Bin,percent,7.9,8.0,1.098557876580209e-05
411,411,US National,2 wk ahead,Bin,percent,8.0,8.1,1.098557876580209e-05
412,412,US National,2 wk ahead,Bin,percent,8.1,8.2,1.098557876580209e-05
413,413,US National,2 wk ahead,Bin,percent,8.2,8.3,1.098557876580209e-05
414,414,US National,2 wk ahead,Bin,percent,8.3,8.4,1.098557876580209e-05
415,415,US National,2 wk ahead,Bin,percent,8.4,8.5,1.098557876580209e-05
416,416,US National,2 wk ahead,Bin,percent,8.5,8.6,1.098557876580209e-05
417,417,US National,2 wk ahead,Bin,percent,8.6,8.7,1.098557876580209e-05
418,418,US National,2 wk ahead,Bin,percent,8.7,8.8,1.098557876580209e-05
419,419,US National,2 wk ahead,Bin,percent,8.8,8.9,1.098557876580209e-05
420,420,US National,2 wk ahead,Bin,percent,8.9,9.0,1.098557876580209e-05
421,421,US National,2 wk ahead,Bin,percent,9.0,9.1,1.098557876580209e-05
422,422,US National,2 wk ahead,Bin,percent,9.1,9.2,1.098557876580209e-05
423,423,US National,2 wk ahead,Bin,percent,9.2,9.3,1.098557876580209e-05
424,424,US National,2 wk ahead,Bin,percent,9.3,9.4,1.098557876580209e-05
425,425,US National,2 wk ahead,Bin,percent,9.4,9.5,1.098557876580209e-05
426,426,US National,2 wk ahead,Bin,percent,9.5,9.6,1.098557876580209e-05
427,427,US National,2 wk ahead,Bin,percent,9.6,9.7,1.098557876580209e-05
428,428,US National,2 wk ahead,Bin,percent,9.7,9.8,1.098557876580209e-05
429,429,US National,2 wk ahead,Bin,percent,9.8,9.9,1.098557876580209e-05
430,430,US National,2 wk ahead,Bin,percent,9.9,10.0,1.098557876580209e-05
431,431,US National,2 wk ahead,Bin,percent,10.0,10.1,1.098557876580209e-05
432,432,US National,2 wk ahead,Bin,percent,10.1,10.2,1.098557876580209e-05
433,433,US National,2 wk ahead,Bin,percent,10.2,10.3,1.098557876580209e-05
434,434,US National,2 wk ahead,Bin,percent,10.3,10.4,1.098557876580209e-05
435,435,US National,2 wk ahead,Bin,percent,10.4,10.5,1.098557876580209e-05
436,436,US National,2 wk ahead,Bin,percent,10.5,10.6,1.098557876580209e-05
437,437,US National,2 wk ahead,Bin,percent,10.6,10.7,1.098557876580209e-05
438,438,US National,2 wk ahead,Bin,percent,10.7,10.8,1.098557876580209e-05
439,439,US National,2 wk ahead,Bin,percent,10.8,10.9,1.098557876580209e-05
440,440,US National,2 wk ahead,Bin,percent,10.9,11.0,1.098557876580209e-05
441,441,US National,2 wk ahead,Bin,percent,11.0,11.1,1.098557876580209e-05
442,442,US National,2 wk ahead,Bin,percent,11.1,11.2,1.098557876580209e-05
443,443,US National,2 wk ahead,Bin,percent,11.2,11.3,1.098557876580209e-05
444,444,US National,2 wk ahead,Bin,percent,11.3,11.4,1.098557876580209e-05
445,445,US National,2 wk ahead,Bin,percent,11.4,11.5,1.098557876580209e-05
446,446,US National,2 wk ahead,Bin,percent,11.5,11.6,1.098557876580209e-05
447,447,US National,2 wk ahead,Bin,percent,11.6,11.7,1.098557876580209e-05
448,448,US National,2 wk ahead,Bin,percent,11.7,11.8,1.098557876580209e-05
449,449,US National,2 wk ahead,Bin,percent,11.8,11.9,1.098557876580209e-05
450,450,US National,2 wk ahead,Bin,percent,11.9,12.0,1.098557876580209e-05
451,451,US National,2 wk ahead,Bin,percent,12.0,12.1,1.098557876580209e-05
452,452,US National,2 wk ahead,Bin,percent,12.1,12.2,1.098557876580209e-05
453,453,US National,2 wk ahead,Bin,percent,12.2,12.3,1.098557876580209e-05
454,454,US National,2 wk ahead,Bin,percent,12.3,12.4,1.098557876580209e-05
455,455,US National,2 wk ahead,Bin,percent,12.4,12.5,1.098557876580209e-05
456,456,US National,2 wk ahead,Bin,percent,12.5,12.6,1.098557876580209e-05
457,457,US National,2 wk ahead,Bin,percent,12.6,12.7,1.098557876580209e-05
458,458,US National,2 wk ahead,Bin,percent,12.7,12.8,1.098557876580209e-05
459,459,US National,2 wk ahead,Bin,percent,12.8,12.9,1.098557876580209e-05
460,460,US National,2 wk ahead,Bin,percent,12.9,13.0,1.098557876580209e-05
461,461,US National,2 wk ahead,Bin,percent,13.0,100,1.098557876580209e-05
462,462,US National,3 wk ahead,Point,percent,,,1.5523100591615668
463,463,US National,3 wk ahead,Bin,percent,0.0,0.1,9.987016878058522e-06
464,464,US National,3 wk ahead,Bin,percent,0.1,0.2,9.987016878058522e-06
465,465,US National,3 wk ahead,Bin,percent,0.2,0.3,9.987016878058522e-06
466,466,US National,3 wk ahead,Bin,percent,0.3,0.4,0.005003445520822929
467,467,US National,3 wk ahead,Bin,percent,0.4,0.5,0.01598905422950164
468,468,US National,3 wk ahead,Bin,percent,0.5,0.6,0.037960271646859084
469,469,US National,3 wk ahead,Bin,percent,0.6,0.7,0.0759105562768401
470,470,US National,3 wk ahead,Bin,percent,0.7,0.8,0.09788177369419752
471,471,US National,3 wk ahead,Bin,percent,0.8,0.9,0.12884121641865573
472,472,US National,3 wk ahead,Bin,percent,0.9,1.0,0.12185037451313292
473,473,US National,3 wk ahead,Bin,percent,1.0,1.1,0.117855607709977
474,474,US National,3 wk ahead,Bin,percent,1.1,1.2,0.08789485668630778
475,475,US National,3 wk ahead,Bin,percent,1.2,1.3,0.0719157894736842
476,476,US National,3 wk ahead,Bin,percent,1.3,1.4,0.06292756416658342
477,477,US National,3 wk ahead,Bin,percent,1.4,1.5,0.04794718865474882
478,478,US National,3 wk ahead,Bin,percent,1.5,1.6,0.035962888245281134
479,479,US National,3 wk ahead,Bin,percent,1.6,1.7,0.019983821032657542
480,480,US National,3 wk ahead,Bin,percent,1.7,1.8,0.025975971237391392
481,481,US National,3 wk ahead,Bin,percent,1.8,1.9,0.0099969040247678
482,482,US National,3 wk ahead,Bin,percent,1.9,2.0,0.011994287426345748
483,483,US National,3 wk ahead,Bin,percent,2.0,2.1,0.007000828922400878
484,484,US National,3 wk ahead,Bin,percent,2.1,2.2,0.003006062119244981
485,485,US National,3 wk ahead,Bin,percent,2.2,2.3,0.003006062119244981
486,486,US National,3 wk ahead,Bin,percent,2.3,2.4,0.004004753820033955
487,487,US National,3 wk ahead,Bin,percent,2.4,2.5,0.003006062119244981
488,488,US National,3 wk ahead,Bin,percent,2.5,2.6,9.987016878058522e-06
489,489,US National,3 wk ahead,Bin,percent,2.6,2.7,0.0010086787176670326
490,490,US National,3 wk ahead,Bin,percent,2.7,2.8,9.987016878058522e-06
491,491,US National,3 wk ahead,Bin,percent,2.8,2.9,9.987016878058522e-06
492,492,US National,3 wk ahead,Bin,percent,2.9,3.0,0.0010086787176670326
493,493,US National,3 wk ahead,Bin,percent,3.0,3.1,0.0010086787176670326
494,494,US National,3 wk ahead,Bin,percent,3.1,3.2,9.987016878058522e-06
495,495,US National,3 wk ahead,Bin,percent,3.2,3.3,9.987016878058522e-06
496,496,US National,3 wk ahead,Bin,percent,3.3,3.4,9.987016878058522e-06
497,497,US National,3 wk ahead,Bin,percent,3.4,3.5,9.987016878058522e-06
498,498,US National,3 wk ahead,Bin,percent,3.5,3.6,9.987016878058522e-06
499,499,US National,3 wk ahead,Bin,percent,3.6,3.7,9.987016878058522e-06
500,500,US National,3 wk ahead,Bin,percent,3.7,3.8,9.987016878058522e-06
501,501,US National,3 wk ahead,Bin,percent,3.8,3.9,9.987016878058522e-06
502,502,US National,3 wk ahead,Bin,percent,3.9,4.0,9.987016878058522e-06
503,503,US National,3 wk ahead,Bin,percent,4.0,4.1,9.987016878058522e-06
504,504,US National,3 wk ahead,Bin,percent,4.1,4.2,9.987016878058522e-06
505,505,US National,3 wk ahead,Bin,percent,4.2,4.3,9.987016878058522e-06
506,506,US National,3 wk ahead,Bin,percent,4.3,4.4,9.987016878058522e-06
507,507,US National,3 wk ahead,Bin,percent,4.4,4.5,9.987016878058522e-06
508,508,US National,3 wk ahead,Bin,percent,4.5,4.6,9.987016878058522e-06
509,509,US National,3 wk ahead,Bin,percent,4.6,4.7,9.987016878058522e-06
510,510,US National,3 wk ahead,Bin,percent,4.7,4.8,9.987016878058522e-06
511,511,US National,3 wk ahead,Bin,percent,4.8,4.9,9.987016878058522e-06
512,512,US National,3 wk ahead,Bin,percent,4.9,5.0,9.987016878058522e-06
513,513,US National,3 wk ahead,Bin,percent,5.0,5.1,9.987016878058522e-06
514,514,US National,3 wk ahead,Bin,percent,5.1,5.2,9.987016878058522e-06
515,515,US National,3 wk ahead,Bin,percent,5.2,5.3,9.987016878058522e-06
516,516,US National,3 wk ahead,Bin,percent,5.3,5.4,9.987016878058522e-06
517,517,US National,3 wk ahead,Bin,percent,5.4,5.5,9.987016878058522e-06
518,518,US National,3 wk ahead,Bin,percent,5.5,5.6,9.987016878058522e-06
519,519,US National,3 wk ahead,Bin,percent,5.6,5.7,9.987016878058522e-06
520,520,US National,3 wk ahead,Bin,percent,5.7,5.8,9.987016878058522e-06
521,521,US National,3 wk ahead,Bin,percent,5.8,5.9,9.987016878058522e-06
522,522,US National,3 wk ahead,Bin,percent,5.9,6.0,9.987016878058522e-06
523,523,US National,3 wk ahead,Bin,percent,6.0,6.1,9.987016878058522e-06
524,524,US National,3 wk ahead,Bin,percent,6.1,6.2,9.987016878058522e-06
525,525,US National,3 wk ahead,Bin,percent,6.2,6.3,9.987016878058522e-06
526,526,US National,3 wk ahead,Bin,percent,6.3,6.4,9.987016878058522e-06
527,527,US National,3 wk ahead,Bin,percent,6.4,6.5,9.987016878058522e-06
528,528,US National,3 wk ahead,Bin,percent,6.5,6.6,9.987016878058522e-06
529,529,US National,3 wk ahead,Bin,percent,6.6,6.7,9.987016878058522e-06
530,530,US National,3 wk ahead,Bin,percent,6.7,6.8,9.987016878058522e-06
531,531,US National,3 wk ahead,Bin,percent,6.8,6.9,9.987016878058522e-06
532,532,US National,3 wk ahead,Bin,percent,6.9,7.0,9.987016878058522e-06
533,533,US National,3 wk ahead,Bin,percent,7.0,7.1,9.987016878058522e-06
534,534,US National,3 wk ahead,Bin,percent,7.1,7.2,9.987016878058522e-06
535,535,US National,3 wk ahead,Bin,percent,7.2,7.3,9.987016878058522e-06
536,536,US National,3 wk ahead,Bin,percent,7.3,7.4,9.987016878058522e-06
537,537,US National,3 wk ahead,Bin,percent,7.4,7.5,9.987016878058522e-06
538,538,US National,3 wk ahead,Bin,percent,7.5,7.6,9.987016878058522e-06
539,539,US National,3 wk ahead,Bin,percent,7.6,7.7,9.987016878058522e-06
540,540,US National,3 wk ahead,Bin,percent,7.7,7.8,9.987016878058522e-06
541,541,US National,3 wk ahead,Bin,percent,7.8,7.9,9.987016878058522e-06
542,542,US National,3 wk ahead,Bin,percent,7.9,8.0,9.987016878058522e-06
543,543,US National,3 wk ahead,Bin,percent,8.0,8.1,9.987016878058522e-06
544,544,US National,3 wk ahead,Bin,percent,8.1,8.2,9.987016878058522e-06
545,545,US National,3 wk ahead,Bin,percent,8.2,8.3,9.987016878058522e-06
546,546,US National,3 wk ahead,Bin,percent,8.3,8.4,9.987016878058522e-06
547,547,US National,3 wk ahead,Bin,percent,8.4,8.5,9.987016878058522e-06
548,548,US National,3 wk ahead,Bin,percent,8.5,8.6,9.987016878058522e-06
549,549,US National,3 wk ahead,Bin,percent,8.6,8.7,9.987016878058522e-06
550,550,US National,3 wk ahead,Bin,percent,8.7,8.8,9.987016878058522e-06
551,551,US National,3 wk ahead,Bin,percent,8.8,8.9,9.987016878058522e-06
552,552,US National,3 wk ahead,Bin,percent,8.9,9.0,9.987016878058522e-06
553,553,US National,3 wk ahead,Bin,percent,9.0,9.1,9.987016878058522e-06
554,554,US National,3 wk ahead,Bin,percent,9.1,9.2,9.987016878058522e-06
555,555,US National,3 wk ahead,Bin,percent,9.2,9.3,9.987016878058522e-06
556,556,US National,3 wk ahead,Bin,percent,9.3,9.4,9.987016878058522e-06
557,557,US National,3 wk ahead,Bin,percent,9.4,9.5,9.987016878058522e-06
558,558,US National,3 wk ahead,Bin,percent,9.5,9.6,9.987016878058522e-06
559,559,US National,3 wk ahead,Bin,percent,9.6,9.7,9.987016878058522e-06
560,560,US National,3 wk ahead,Bin,percent,9.7,9.8,9.987016878058522e-06
561,561,US National,3 wk ahead,Bin,percent,9.8,9.9,9.987016878058522e-06
562,562,US National,3 wk ahead,Bin,percent,9.9,10.0,9.987016878058522e-06
563,563,US National,3 wk ahead,Bin,percent,10.0,10.1,9.987016878058522e-06
564,564,US National,3 wk ahead,Bin,percent,10.1,10.2,9.987016878058522e-06
565,565,US National,3 wk ahead,Bin,percent,10.2,10.3,9.987016878058522e-06
566,566,US National,3 wk ahead,Bin,percent,10.3,10.4,9.987016878058522e-06
567,567,US National,3 wk ahead,Bin,percent,10.4,10.5,9.987016878058522e-06
568,568,US National,3 wk ahead,Bin,percent,10.5,10.6,9.987016878058522e-06
569,569,US National,3 wk ahead,Bin,percent,10.6,10.7,9.987016878058522e-06
570,570,US National,3 wk ahead,Bin,percent,10.7,10.8,9.987016878058522e-06
571,571,US National,3 wk ahead,Bin,percent,10.8,10.9,9.987016878058522e-06
572,572,US National,3 wk ahead,Bin,percent,10.9,11.0,9.987016878058522e-06
573,573,US National,3 wk ahead,Bin,percent,11.0,11.1,9.987016878058522e-06
574,574,US National,3 wk ahead,Bin,percent,11.1,11.2,9.987016878058522e-06
575,575,US National,3 wk ahead,Bin,percent,11.2,11.3,9.987016878058522e-06
576,576,US National,3 wk ahead,Bin,percent,11.3,11.4,9.987016878058522e-06
577,577,US National,3 wk ahead,Bin,percent,11.4,11.5,9.987016878058522e-06
578,578,US National,3 wk ahead,Bin,percent,11.5,11.6,9.987016878058522e-06
579,579,US National,3 wk ahead,Bin,percent,11.6,11.7,9.987016878058522e-06
580,580,US National,3 wk ahead,Bin,percent,11.7,11.8,9.987016878058522e-06
581,581,US National,3 wk ahead,Bin,percent,11.8,11.9,9.987016878058522e-06
582,582,US National,3 wk ahead,Bin,percent,11.9,12.0,9.987016878058522e-06
583,583,US National,3 wk ahead,Bin,percent,12.0,12.1,9.987016878058522e-06
584,584,US National,3 wk ahead,Bin,percent,12.1,12.2,9.987016878058522e-06
585,585,US National,3 wk ahead,Bin,percent,12.2,12.3,9.987016878058522e-06
586,586,US National,3 wk ahead,Bin,percent,12.3,12.4,9.987016878058522e-06
587,587,US National,3 wk ahead,Bin,percent,12.4,12.5,9.987016878058522e-06
588,588,US National,3 wk ahead,Bin,percent,12.5,12.6,9.987016878058522e-06
589,589,US National,3 wk ahead,Bin,percent,12.6,12.7,9.987016878058522e-06
590,590,US National,3 wk ahead,Bin,percent,12.7,12.8,9.987016878058522e-06
591,591,US National,3 wk ahead,Bin,percent,12.8,12.9,9.987016878058522e-06
592,592,US National,3 wk ahead,Bin,percent,12.9,13.0,9.987016878058522e-06
593,593,US National,3 wk ahead,Bin,percent,13.0,100,9.987016878058522e-06
594,594,US National,4 wk ahead,Point,percent,,,1.6479841812203662
595,595,US National,4 wk ahead,Bin,percent,0.0,0.1,9.987016878058524e-06
596,596,US National,4 wk ahead,Bin,percent,0.1,0.2,9.987016878058524e-06
597,597,US National,4 wk ahead,Bin,percent,0.2,0.3,9.987016878058524e-06
598,598,US National,4 wk ahead,Bin,percent,0.3,0.4,9.987016878058524e-06
599,599,US National,4 wk ahead,Bin,percent,0.4,0.5,0.017986437631079596
600,600,US National,4 wk ahead,Bin,percent,0.5,0.6,0.040956346749226005
601,601,US National,4 wk ahead,Bin,percent,0.6,0.7,0.06991840607210628
602,602,US National,4 wk ahead,Bin,percent,0.7,0.8,0.09788177369419754
603,603,US National,4 wk ahead,Bin,percent,0.8,0.9,0.12584514131628882
604,604,US National,4 wk ahead,Bin,percent,0.9,1.0,0.12384775791471088
605,605,US National,4 wk ahead,Bin,percent,1.0,1.1,0.10786869070208728
606,606,US National,4 wk ahead,Bin,percent,1.1,1.2,0.08090401478078497
607,607,US National,4 wk ahead,Bin,percent,1.2,1.3,0.08589747328472984
608,608,US National,4 wk ahead,Bin,percent,1.3,1.4,0.05393933885948268
609,609,US National,4 wk ahead,Bin,percent,1.4,1.5,0.05094326375711575
610,610,US National,4 wk ahead,Bin,percent,1.5,1.6,0.035962888245281134
611,611,US National,4 wk ahead,Bin,percent,1.6,1.7,0.031968121442125234
612,612,US National,4 wk ahead,Bin,percent,1.7,1.8,0.025975971237391392
613,613,US National,4 wk ahead,Bin,percent,1.8,1.9,0.010995595725556776
614,614,US National,4 wk ahead,Bin,percent,1.9,2.0,0.010995595725556776
615,615,US National,4 wk ahead,Bin,percent,2.0,2.1,0.006002137221611904
616,616,US National,4 wk ahead,Bin,percent,2.1,2.2,0.006002137221611904
617,617,US National,4 wk ahead,Bin,percent,2.2,2.3,0.007999520623189852
618,618,US National,4 wk ahead,Bin,percent,2.3,2.4,0.002007370418456007
619,619,US National,4 wk ahead,Bin,percent,2.4,2.5,0.003006062119244981
620,620,US National,4 wk ahead,Bin,percent,2.5,2.6,9.987016878058524e-06
621,621,US National,4 wk ahead,Bin,percent,2.6,2.7,9.987016878058524e-06
622,622,US National,4 wk ahead,Bin,percent,2.7,2.8,0.0010086787176670326
623,623,US National,4 wk ahead,Bin,percent,2.8,2.9,0.0010086787176670326
624,624,US National,4 wk ahead,Bin,percent,2.9,3.0,9.987016878058524e-06
625,625,US National,4 wk ahead,Bin,percent,3.0,3.1,9.987016878058524e-06
